elapsed_time,set_no,game_no,p1_sets,p2_sets,p1_games,p2_games,server,point_victor,consecutive_victories,p1_points_won,p2_points_won,game_victor,set_victor,p1_unf_err,p2_unf_err,distance_difference_p2_p1,speed_mph,sum_of_distance_p1,sum_of_distance_p2,EA,EB,K,(Sa-Ea),(Sb-Eb),beta_pA,beta_pB,alpha_PA,alpha_pB,z_pA,z_pB,ω_pA,ω_pB,RA,RB,turnning_point
2783,2,2,1,0,0,1,1,1,-1,36,29,0,0,0,0,-327.317,107,90355.934,90028.617,134.9301233,95.06987673,16,0.464069735,-0.464069735,0,0,1,0,0,0,90358.074,90028.617,32.24241685,-29.86827537,0
2815,2,2,1,0,0,1,1,1,-2,37,29,1,0,0,0,-326.189,126,90369.536,90043.347,149.1025026,80.89749739,32,0.442886854,-0.442886854,0,0,1,0,1,-1,90372.056,90043.347,8.686684621,-7.843267222,0
2866,2,3,1,0,1,1,2,2,1,37,30,0,0,0,0,-325.944,104,90374.697,90048.753,139.5518922,90.44810777,16,-0.596913148,0.596913148,0,0,0,1,0,0,90374.697,90050.833,-5.486850931,4.186329076,0
2894,2,3,1,0,1,1,2,1,-1,38,30,0,0,0,0,-403.807,123,90523.42,90119.613,146.4287043,83.57129566,16,0.429800757,-0.429800757,0,0,0,1,0,0,90523.42,90122.073,19.68068379,-22.26767108,0
2940,2,3,1,0,1,1,2,1,-2,39,30,0,0,0,1,-405.859,101,90532.921,90127.062,152.9969462,77.00305382,16,0.410515115,-0.410515115,0,1,0,1,1,-1,90532.921,90129.082,-0.054404792,-1.27502956,0
2974,2,3,1,0,1,1,2,1,-3,40,30,0,0,0,1,-414.165,115,90549.986,90135.821,159.2745033,70.72549673,16,0.392347318,-0.392347318,0,1,0,1,2,-2,90549.986,90138.121,-16.87462793,17.60613536,0
2996,2,3,1,0,1,1,2,2,1,40,31,0,0,1,0,-425.437,124,90600.719,90175.282,149.278616,80.72138404,16,-0.624742957,0.624742957,1,0,0,1,0,0,90600.719,90177.762,-31.13231849,33.91157917,0
3032,2,3,1,0,1,1,2,2,2,40,32,0,0,1,0,-430.365,123,90622.34,90191.975,139.7202015,90.2797985,16,-0.597400904,0.597400904,1,0,0,1,-1,1,90622.34,90194.435,-1.125990731,3.220982679,0
3060,2,3,1,0,1,1,2,1,-1,41,32,0,0,0,0,-430.5,95,90650.15,90219.65,146.5894165,83.41058351,16,0.429325937,-0.429325937,0,0,0,1,0,0,90650.15,90221.55,24.92424214,-22.99875489,0
3104,2,3,1,0,1,1,2,1,-2,42,32,1,0,0,0,-431.699,95,90662.46,90230.761,159.7115745,70.28842548,32,0.410067438,-0.410067438,0,0,0,1,1,-1,90662.46,90232.661,4.649963219,-1.926685036,0
3228,2,4,1,0,2,1,1,1,-3,43,32,0,0,0,0,-418.314,100,90674.624,90256.31,165.696824,64.30317596,16,0.374078095,-0.374078095,0,0,1,0,2,-2,90676.624,90256.31,-6.094915118,10.84159081,0
3272,2,4,1,0,2,1,1,1,-4,44,32,0,0,0,1,-418.941,117,90687.818,90268.877,171.4262457,58.57375435,16,0.35808885,-0.35808885,0,1,1,0,3,-3,90690.158,90268.877,-21.68256538,25.42488725,0
3301,2,4,1,0,2,1,1,2,1,44,33,0,0,0,0,-416.584,106,90725.465,90308.881,160.9154082,69.0845918,16,-0.656927341,0.656927341,0,0,1,0,0,0,90727.585,90308.881,-34.89432608,38.6052962,0
3353,2,4,1,0,2,1,1,2,2,44,34,0,0,0,0,-420.021,111,90736.648,90316.627,150.8488266,79.15117337,16,-0.629161348,0.629161348,0,0,1,0,-1,1,90738.868,90316.627,-2.470310305,7.678101368,0
3386,2,4,1,0,2,1,1,1,-1,45,34,0,0,0,0,-414.764,110,90773.838,90359.074,157.2209695,72.77903051,16,0.398258929,-0.398258929,0,0,1,0,0,0,90776.038,90359.074,25.71752064,-18.79076606,0
3427,2,4,1,0,2,1,1,1,-2,46,34,1,0,0,0,-412.667,121,90808.241,90395.574,169.4070761,60.59292388,32,0.380815832,-0.380815832,0,0,1,0,1,-1,90810.661,90395.574,5.592098943,-0.48999685,0
3480,2,5,1,0,3,1,2,2,1,46,35,0,0,0,0,-416.895,120,90822.959,90406.064,158.9803684,71.0196316,16,-0.651669233,0.651669233,0,0,0,1,0,0,90822.959,90408.464,-6.51308388,9.313197611,0
3514,2,5,1,0,3,1,2,2,2,46,36,0,0,0,0,-420.096,120,90834.728,90414.632,148.9971888,81.00281125,16,-0.623948728,0.623948728,0,0,0,1,-1,1,90834.728,90417.032,21.20044118,-20.18938686,0
3537,2,5,1,0,3,1,2,2,3,46,37,0,0,0,0,-427.192,112,90863.056,90435.864,139.4512466,90.54875339,16,-0.596621384,0.596621384,0,0,0,1,-2,2,90863.056,90438.104,45.21892196,-45.30692223,0
3565,2,5,1,0,3,1,2,2,4,46,38,2,0,0,0,-428.931,122,90868.998,90440.067,121.2139586,108.7860414,32,-0.569915249,0.569915249,0,0,0,1,-3,3,90868.998,90442.507,65.91452214,-66.51909746,0
3680,2,6,1,0,3,2,1,1,-1,47,38,0,0,0,0,-425.263,113,90885.914,90460.651,128.9279173,101.0720827,16,0.482122414,-0.482122414,0,0,1,0,0,0,90888.174,90460.651,74.49879582,-76.60652609,0
3709,2,6,1,0,3,2,1,1,-2,48,38,0,0,0,0,-428.72,118,90894.143,90465.423,136.2878838,93.71211623,16,0.459997908,-0.459997908,0,0,1,0,1,-1,90896.503,90465.423,45.7646339,-49.03515904,0
3737,2,6,1,0,3,2,1,1,-3,49,38,0,0,0,0,-433.93,109,90902.478,90468.548,143.3124184,86.68758161,16,0.439033414,-0.439033414,0,0,1,0,2,-2,90904.658,90468.548,21.04246505,-24.96896523,0
3764,2,6,1,0,3,2,1,1,-4,50,38,1,0,0,0,-437.997,109,90913.405,90475.408,156.7275941,73.27240586,32,0.419224242,-0.419224242,0,0,1,0,3,-3,90915.585,90475.408,-0.134825031,-4.025079309,0
3810,2,7,1,0,4,2,2,1,-5,51,38,0,0,0,1,-445.514,115,90934.532,90489.018,162.8420917,67.15790829,16,0.382156098,-0.382156098,0,1,0,1,4,-4,90934.532,90491.318,-12.56026093,7.436035341,0
3839,2,7,1,0,4,2,2,2,1,51,39,0,0,0,0,-445.58,118,90935.412,90489.832,152.6929438,77.30705617,16,-0.634321742,0.634321742,0,0,0,1,0,0,90935.412,90492.192,-26.65534859,24.64766488,0
3856,2,7,1,0,4,2,2,2,2,51,40,0,0,0,0,-450.09,119,90947.116,90497.026,142.9838568,87.01614322,16,-0.606817941,0.606817941,0,0,0,1,-1,1,90947.116,90499.406,2.39718594,-5.661437165,0
3873,2,7,1,0,4,2,2,1,-1,52,40,0,0,0,0,-449.36,100,90954.7,90505.34,149.7061851,80.29381493,16,0.420145518,-0.420145518,0,0,0,1,0,0,90954.7,90507.34,27.621545,-31.51838493,0
3901,2,7,1,0,4,2,2,2,1,52,41,0,0,1,0,-461.18,122,90988.246,90527.066,140.1288366,89.87116336,16,-0.598584277,0.598584277,1,0,0,1,0,0,90988.246,90529.506,7.376723829,-9.919709313,0
3930,2,7,1,0,4,2,2,2,2,52,42,2,0,0,0,-463.994,121,91001.797,90537.803,121.8303942,108.1696058,32,-0.571826325,0.571826325,0,0,0,1,-1,1,91001.797,90540.223,32.55303258,-35.21748122,0
4040,2,8,1,0,4,3,1,1,-1,53,42,0,0,0,0,-464.489,120,91002.443,90537.954,129.5160049,100.4839951,16,0.48035067,-0.48035067,0,0,1,0,0,0,91004.843,90537.954,44.16402771,-48.93501035,0
4057,2,8,1,0,4,3,1,1,-2,54,42,0,0,0,0,-465.072,132,91010.071,90544.999,136.8490698,93.15093024,16,0.458316551,-0.458316551,0,0,1,0,1,-1,91012.711,90544.999,18.50606267,-24.18044456,0
4076,2,8,1,0,4,3,1,1,-3,55,42,0,0,0,0,-451.086,102,91023.446,90572.36,143.8481552,86.15184484,16,0.437442837,-0.437442837,0,0,1,0,2,-2,91025.486,90572.36,-3.450348773,-2.646663622,0
4120,2,8,1,0,4,3,1,1,-4,56,42,1,0,0,0,-454.946,116,91039.172,90584.226,157.2152996,72.78470039,32,0.417723264,-0.417723264,0,0,1,0,3,-3,91041.492,90584.226,-22.14273637,16.02692442,0
4153,2,9,1,0,5,3,2,1,-5,57,42,0,0,0,1,-457.061,125,91049.18,90592.119,163.3085992,66.6914008,16,0.380831224,-0.380831224,0,1,0,1,4,-4,91049.18,90594.619,-32.35615858,25.47203664,0
4173,2,9,1,0,5,3,2,1,-6,58,42,0,0,0,0,-455.199,122,91059.834,90604.635,169.1395327,60.86046727,16,0.364433345,-0.364433345,0,0,0,1,5,-5,91059.834,90607.075,-44.44609199,40.84273638,0
4195,2,9,1,0,5,3,2,1,-7,59,42,0,0,0,0,-464.138,107,91101.911,90637.773,174.7240174,55.27598264,16,0.34903029,-0.34903029,0,0,0,1,6,-6,91101.911,90639.913,-54.53945745,53.43295525,0
4240,2,9,1,0,5,3,2,2,1,59,43,0,0,0,0,-465.26,112,91113.323,90648.063,164.0770988,65.92290124,16,-0.665432413,0.665432413,0,0,0,1,0,0,91113.323,90650.303,-62.89368612,64.19129552,0
4261,2,9,1,0,5,3,2,2,2,59,44,0,0,0,0,-468.77,125,91129.411,90660.641,153.8752828,76.12471725,16,-0.6376135,0.6376135,0,0,0,1,-1,1,91129.411,90663.141,-28.84816528,28.49554743,0
4278,2,9,1,0,5,3,2,1,-1,60,44,1,1,0,0,-470.417,100,91138.719,90668.302,172.5923594,57.40764065,48,0.389939096,-0.389939096,0,0,0,1,0,0,91138.719,90670.302,0.866634735,-2.184178107,0
4420,3,1,2,0,0,0,1,1,-2,61,44,0,0,0,1,-468.685,127,91162.895,90694.21,178.0332127,51.96678726,16,0.340053337,-0.340053337,0,1,1,0,1,-1,91165.435,90694.21,-3.013176122,4.727725721,0
4451,3,1,2,0,0,0,1,1,-3,62,44,0,0,0,0,-471.288,104,91175.304,90704.016,183.2514491,46.74855093,16,0.326139771,-0.326139771,0,0,1,0,2,-2,91177.384,90704.016,-17.66249165,19.03468768,0
4480,3,1,2,0,0,0,1,1,-4,63,44,0,0,0,0,-470.972,105,91176.337,90705.365,188.2606783,41.73932171,16,0.313076826,-0.313076826,0,0,1,0,3,-3,91178.437,90705.365,-30.12115713,30.88336711,0
4504,3,1,2,0,0,0,1,1,-5,64,44,1,0,0,0,-470.85,100,91187.477,90716.627,197.8865913,32.11340873,32,0.300809781,-0.300809781,0,0,1,0,4,-4,91189.477,90716.627,-40.65260708,41.10843275,0
4565,3,2,2,0,1,0,2,1,-6,65,44,0,0,0,1,-471.751,0,91190.127,90718.376,202.3350309,27.66496914,16,0.278027474,-0.278027474,0,2,0,1,5,-5,91190.127,90718.376,-45.45751867,45.085956,0
4592,3,2,2,0,1,0,2,2,1,65,45,0,0,0,0,-473.36,119,91210.164,90736.804,190.6208712,39.37912882,16,-0.73213498,0.73213498,0,0,0,1,0,0,91210.164,90739.184,-52.02578359,54.24097963,0
4615,3,2,2,0,1,0,2,1,-1,66,45,0,0,0,0,-466.15,123,91239.143,90772.993,195.3428846,34.6571154,16,0.295125839,-0.295125839,0,0,0,1,0,0,91239.143,90775.453,-16.23988334,16.56437412,0
4647,3,2,2,0,1,0,2,1,-2,67,45,0,0,0,1,-469.35,0,91248.586,90779.236,199.8859876,30.11401238,16,0.283943939,-0.283943939,0,2,0,1,1,-1,91248.586,90779.236,-26.94954229,27.91580056,0
4685,3,2,2,0,1,0,2,1,-3,68,45,1,0,0,1,-474.679,117,91260.764,90786.085,208.6357675,21.36423245,32,0.273430623,-0.273430623,0,1,0,1,2,-2,91260.764,90788.425,-36.02122872,38.68394712,0
4740,3,3,2,0,2,0,1,1,-4,69,45,0,0,0,0,-486.371,107,91272.456,90786.085,212.697857,17.302143,16,0.253880591,-0.253880591,0,0,1,0,3,-3,91274.596,90786.085,-39.27964765,43.84866004,0
4769,3,3,2,0,2,0,1,1,-5,70,45,0,0,0,0,-487.68,129,91277.387,90789.707,216.6198444,13.38015561,16,0.245124212,-0.245124212,0,0,1,0,4,-4,91279.967,90789.707,-46.34990867,50.27289281,0
4790,3,3,2,0,2,0,1,2,1,70,46,0,0,0,0,-494.066,109,91319.558,90825.492,204.4096928,25.59030723,16,-0.763134477,0.763134477,0,0,1,0,0,0,91321.738,90825.492,-52.24710966,55.76999471,0
4827,3,3,2,0,2,0,1,2,2,70,47,0,0,1,0,-490.314,0,91322.976,90832.662,192.6210019,37.37899814,16,-0.736793182,0.736793182,2,0,1,0,-1,1,91322.976,90832.662,-13.12269019,18.50067741,0
4864,3,3,2,0,2,0,1,1,-1,71,47,0,0,0,0,-487.933,103,91335.886,90847.953,197.2667337,32.73326631,16,0.29035824,-0.29035824,0,0,1,0,0,0,91337.946,90847.953,23.62885166,-13.68800343,0
4895,3,3,2,0,2,0,1,1,-2,72,47,1,0,0,0,-488.894,119,91340.881,90851.987,206.2095245,23.7904755,32,0.279462213,-0.279462213,0,0,1,0,1,-1,91343.261,90851.987,8.364787465,-0.256744467,0
4997,3,4,2,0,3,0,2,1,-3,73,47,0,0,0,0,-489.966,115,91350.053,90860.087,210.3568543,19.64314566,16,0.259208115,-0.259208115,0,0,0,1,2,-2,91350.053,90862.387,-1.038995801,7.007849655,0
5020,3,4,2,0,3,0,2,2,1,73,48,0,0,0,0,-497.927,117,91369.95,90872.023,198.3591826,31.64081742,16,-0.749854485,0.749854485,0,0,0,1,0,0,91369.95,90874.363,-11.60077618,17.93123853,0
5048,3,4,2,0,3,0,2,2,2,73,49,0,0,0,0,-499.186,109,91376.732,90877.546,186.790169,43.209831,16,-0.723063349,0.723063349,0,0,0,1,-1,1,91376.732,90879.726,20.95870845,-16.95918912,0
5067,3,4,2,0,3,0,2,2,3,73,50,0,0,0,0,-501.28,114,91385.424,90884.144,175.6602888,54.3397112,16,-0.695617512,0.695617512,0,0,0,1,-2,2,91385.424,90886.424,49.40171518,-46.92229852,0
5085,3,4,2,0,3,0,2,1,-1,74,50,0,0,0,1,-509.445,123,91407.018,90897.573,180.9750421,49.02495791,16,0.332172081,-0.332172081,0,1,0,1,0,0,91407.018,90900.033,74.09347996,-72.44192842,0
5116,3,4,2,0,3,0,2,2,1,74,51,2,0,0,0,-508.492,126,91425.625,90917.133,159.1747399,70.82526013,32,-0.681259444,0.681259444,0,0,0,1,0,0,91425.625,90919.653,52.76695904,-49.97945385,0
5162,3,5,2,0,3,1,1,2,2,74,52,0,0,1,0,-518.219,116,91512.761,90994.542,149.1831615,80.81683851,16,-0.624473649,0.624473649,1,0,1,0,-1,1,91515.081,90994.542,65.14119472,-65.92696427,0
5223,3,5,2,0,3,1,1,2,3,74,53,0,0,1,0,-518.192,112,91520.963,91002.771,139.6289765,90.37102349,16,-0.597136561,0.597136561,1,0,1,0,-2,2,91523.203,91002.771,87.70327989,-85.11197884,0
5253,3,5,2,0,3,1,1,2,4,74,54,0,0,0,0,-515.565,125,91536.578,91021.013,130.5023089,99.49769105,16,-0.570416723,0.570416723,0,0,1,0,-3,3,91539.078,91021.013,106.9526288,-101.0399078,0
5290,3,5,2,0,3,1,1,1,-1,75,54,0,0,0,0,-517.123,117,91549.843,91032.72,137.7902903,92.20970971,16,0.455498834,-0.455498834,0,0,1,0,0,0,91552.183,91032.72,122.2858679,-114.0843625,0
5320,3,5,2,0,3,1,1,2,1,75,55,2,0,1,0,-516.802,0,91550.678,91033.876,119.7031871,110.2968129,32,-0.565221974,0.565221974,2,0,1,0,0,0,91550.678,91033.876,89.7567752,-83.69966356,0
5439,3,6,2,0,3,2,2,1,-1,76,55,0,0,0,0,-518.68,105,91570.284,91051.604,127.4866502,102.5133498,16,0.486466446,-0.486466446,0,0,0,1,0,0,91570.284,91053.704,100.2612865,-89.83393186,0
5473,3,6,2,0,3,2,2,1,-2,77,55,0,0,0,0,-517.949,97,91582.313,91064.364,134.912607,95.08739297,16,0.464122299,-0.464122299,0,0,0,1,1,-1,91582.313,91066.304,69.80313295,-59.32347548,0
5503,3,6,2,0,3,2,2,2,1,77,56,0,0,0,0,-515.71,107,91597.865,91082.155,125.9995928,104.0004072,16,-0.557063387,0.557063387,0,0,0,1,0,0,91597.865,91084.295,43.49147744,-32.6833867,0
5537,3,6,2,0,3,2,2,1,-1,78,56,0,0,0,0,-516.542,124,91605.143,91088.601,133.4937187,96.50628126,16,0.468382869,-0.468382869,0,0,0,1,0,0,91605.143,91091.081,62.54922103,-54.07695371,0
5559,3,6,2,0,3,2,2,2,1,78,57,0,0,0,0,-528.879,126,91658.204,91129.325,124.6452544,105.3547456,16,-0.55302902,0.55302902,0,0,0,1,0,0,91658.204,91131.845,36.61145853,-27.93133889,0
5596,3,6,2,0,3,2,2,2,2,78,58,0,0,1,0,-522.59,99,91703.763,91181.173,116.2015299,113.7984701,16,-0.527732782,0.527732782,1,0,0,1,-1,1,91703.763,91183.153,56.20882266,-49.6381604,0
5649,3,6,2,0,3,2,2,1,-1,79,58,0,0,0,1,-523.131,0,91709.24,91186.109,124.1461983,105.8538017,16,0.496541774,-0.496541774,0,2,0,1,0,0,91709.24,91186.109,73.86224543,-67.88233073,0
5679,3,6,2,0,3,2,2,2,1,79,59,0,0,0,0,-523.038,126,91716.456,91193.418,115.7253891,114.2746109,16,-0.526300578,0.526300578,0,0,0,1,0,0,91716.456,91195.938,45.57711997,-37.43112979,0
5700,3,6,2,0,3,2,2,1,-1,80,59,0,0,0,0,-522.84,128,91755.551,91232.711,123.6919839,106.3080161,16,0.497912175,-0.497912175,0,0,0,1,0,0,91755.551,91235.271,63.17322995,-57.02523109,0
5740,3,6,2,0,3,2,2,2,1,80,60,0,0,0,0,-537.436,121,91792.719,91255.283,115.2920369,114.7079631,16,-0.524996684,0.524996684,0,0,0,1,0,0,91792.719,91257.703,35.88472186,-29.23188715,0
5779,3,6,2,0,3,2,2,1,-1,81,60,0,0,0,0,-539.285,107,91810.5,91271.215,123.2785881,106.7214119,16,0.499159451,-0.499159451,0,0,0,1,0,0,91810.5,91273.355,54.42054633,-49.60863447,0
5830,3,6,2,0,3,2,2,1,-2,82,60,1,0,0,0,-538.555,93,91829.894,91291.339,138.5166787,91.48332134,32,0.476190329,-0.476190329,0,0,0,1,1,-1,91829.894,91293.199,27.93740033,-22.48957142,0
5898,3,7,2,0,4,2,1,1,-3,83,60,0,0,0,1,-533.396,111,91863.98,91330.584,145.440263,84.55973703,16,0.432724019,-0.432724019,0,1,1,0,2,-2,91866.2,91330.584,12.85403753,-5.317325195,0
5935,3,7,2,0,4,2,1,2,1,83,61,0,0,0,0,-533.866,123,91877.51,91343.644,136.0526107,93.94738934,16,-0.586728269,0.586728269,0,0,1,0,0,0,91879.97,91343.644,-7.493856895,14.35084172,0
5967,3,7,2,0,4,2,1,2,2,83,62,0,0,0,0,-527.145,118,91895.621,91368.476,127.0878207,102.9121793,16,-0.560299374,0.560299374,0,0,1,0,-1,1,91897.981,91368.476,19.52643763,-11.64312603,0
6012,3,7,2,0,4,2,1,2,3,83,63,0,0,0,0,-522.872,90,91932.364,91409.492,118.5320526,111.4679474,16,-0.534735502,0.534735502,0,0,1,0,-2,2,91934.164,91409.492,42.86782524,-33.74017545,0
6071,3,7,2,0,4,2,1,2,4,83,64,2,0,1,0,-520.068,113,91940.376,91420.308,102.2067834,127.7932166,32,-0.510164664,0.510164664,1,0,1,0,-3,3,91942.636,91420.308,62.92424143,-52.38914183,0
6179,3,8,2,0,4,3,2,1,-1,84,64,0,0,0,0,-525.558,105,91960.386,91434.828,110.79487,119.20513,16,0.536755415,-0.536755415,0,0,0,1,0,0,91960.386,91436.928,74.0408759,-59.81993932,0
6211,3,8,2,0,4,3,2,2,1,84,65,0,0,0,0,-530.888,127,91974.464,91443.576,102.9884856,127.0115144,16,-0.487899027,0.487899027,0,0,0,1,0,0,91974.464,91446.116,43.95995392,-29.95521045,0
6233,3,8,2,0,4,3,2,2,2,84,66,0,0,0,0,-533.689,120,91986.971,91453.282,95.54075646,134.4592435,16,-0.465483072,0.465483072,0,0,0,1,-1,1,91986.971,91455.682,60.1810596,-48.67141672,0
6264,3,8,2,0,4,3,2,1,-1,85,66,0,0,0,1,-534.271,0,91988.145,91453.874,104.4331583,125.5668417,16,0.555775117,-0.555775117,0,2,0,1,0,0,91988.145,91453.874,74.00274427,-64.35507187,0
6287,3,8,2,0,4,3,2,1,-2,86,66,0,0,0,0,-538.75,104,91997.47,91458.72,112.9191801,117.0808199,16,0.53037636,-0.53037636,0,0,0,1,1,-1,91997.47,91460.8,43.11231938,-31.33953847,0
6316,3,8,2,0,4,3,2,1,-3,87,66,1,0,0,0,-542.771,103,92008.853,91466.082,129.1108215,100.8891785,32,0.505988795,-0.505988795,0,0,0,1,2,-2,92008.853,91468.142,16.57070233,-4.409258639,0
6360,3,9,2,0,5,3,1,2,1,87,67,0,0,0,0,-542.644,103,92028.756,91486.112,120.4624196,109.5375804,16,-0.540525119,0.540525119,0,0,1,0,0,0,92030.816,91486.112,1.978304673,12.12557224,0
6387,3,9,2,0,5,3,1,1,-1,88,67,0,0,0,1,-536.912,93,92057.32,91520.408,128.2109488,101.7890512,16,0.484283072,-0.484283072,0,1,1,0,0,0,92059.18,91520.408,26.03427032,-11.76070448,0
6437,3,9,2,0,5,3,1,1,-2,89,67,0,0,0,1,-538.064,98,92086.896,91548.832,135.6037322,94.39626777,16,0.462048966,-0.462048966,0,1,1,0,1,-1,92088.856,91548.832,1.691972436,10.54424461,0
6485,3,9,2,0,5,3,1,2,1,89,68,0,0,0,0,-538.083,115,92101.192,91563.109,126.6593195,103.3406805,16,-0.559025795,0.559025795,0,0,1,0,0,0,92103.492,91563.109,-19.06171465,29.82196583,0
6522,3,9,2,0,5,3,1,1,-1,90,68,0,0,0,0,-538.553,114,92106.555,91568.002,134.1231928,95.87680721,16,0.466492079,-0.466492079,0,0,1,0,0,0,92108.835,91568.002,7.954126824,3.362727476,0
6553,3,9,2,0,5,3,1,1,-2,91,68,1,1,0,0,-556.232,89,92189.924,91633.692,155.4918464,74.50815359,48,0.445180284,-0.445180284,0,0,1,0,1,-1,92191.704,91633.692,-13.79621288,22.61886416,0
0,1,1,0,0,0,0,2,2,1,0,1,0,0,0,0,-562.211,110,92215.142,91652.931,145.6601804,84.33981957,16,-0.614479124,0.614479124,0,0,0,1,0,0,92215.142,91655.131,-20.32834062,24.98603802,1
35,1,1,0,0,0,0,2,2,2,0,2,0,0,0,0,-563.81,108,92220.391,91656.581,136.2627074,93.73729258,16,-0.587342063,0.587342063,0,0,0,1,-1,1,92220.391,91658.741,7.76415218,-4.93851599,2
88,1,1,0,0,0,0,2,1,-1,1,2,0,0,0,0,-567.658,111,92237.006,91669.348,143.2883842,86.71161577,16,0.439104801,-0.439104801,0,0,0,1,0,0,92237.006,91671.568,32.10823186,-30.45100503,0
120,1,1,0,0,0,0,2,1,-2,2,2,0,0,0,1,-572.841,126,92253.922,91681.081,149.9970501,80.00294994,16,0.419291614,-0.419291614,0,1,0,1,1,-1,92253.922,91683.601,10.2691795,-7.802837285,0
153,1,1,0,0,0,0,2,1,-3,3,2,0,0,0,0,-578.812,84,92272.097,91693.285,156.4068318,73.59316821,16,0.400611358,-0.400611358,0,0,0,1,2,-2,92272.097,91694.965,-8.400186312,12.54489739,0
202,1,1,0,0,0,0,2,2,1,3,3,0,0,0,0,-583.197,119,92295.032,91711.835,146.5352865,83.46471348,16,-0.616971579,0.616971579,0,0,0,1,0,0,92295.032,91714.215,-24.27815794,29.46706764,3
238,1,1,0,0,0,0,2,1,-1,4,3,0,0,0,0,-587.045,124,92338.974,91751.929,153.0987778,76.90122219,16,0.410218205,-0.410218205,0,0,0,1,0,0,92338.974,91754.409,4.346240358,-1.039924256,0
293,1,1,0,0,0,0,2,2,1,4,4,0,0,1,0,-588.274,87,92356.395,91768.121,143.3718633,86.62813667,16,-0.607932155,0.607932155,1,0,0,1,0,0,92356.395,91769.861,-13.51764582,17.39906864,4
350,1,1,0,0,0,0,2,2,2,4,5,0,0,0,0,-593.417,87,92378.919,91785.502,134.0767853,95.92321474,16,-0.58094238,0.58094238,0,0,0,1,-1,1,92378.919,91787.242,14.67961706,-11.51875724,5
397,1,1,0,0,0,0,2,2,3,4,6,2,0,0,0,-593.119,91,92391.623,91798.504,116.3267774,113.6732226,32,-0.554687746,0.554687746,0,0,0,1,-2,2,92391.623,91800.324,38.11677079,-36.13714146,6
484,1,2,0,0,0,1,1,2,4,4,7,0,0,0,0,-588.979,116,92399.268,91810.289,108.2656782,121.7343218,16,-0.503818698,0.503818698,0,0,1,0,-3,3,92401.588,91810.289,49.41221439,-49.49065288,0
511,1,2,0,0,0,1,1,1,-1,5,7,0,0,0,0,-588.452,128,92402.135,91813.683,116.5756499,113.4243501,16,0.519373233,-0.519373233,0,0,1,0,0,0,92404.695,91813.683,67.73582637,-65.23925004,0
535,1,2,0,0,0,1,1,1,-2,6,7,0,0,0,0,-569.075,118,92412.246,91843.171,124.5030906,105.4969094,16,0.495465039,-0.495465039,0,0,1,0,1,-1,92414.606,91843.171,37.53455383,-36.82111408,0
580,1,2,0,0,0,1,1,2,1,6,8,0,0,1,0,-561.428,126,92417.244,91855.816,116.0658931,113.9341069,16,-0.527324842,0.527324842,1,0,1,0,0,0,92419.764,91855.816,11.60567765,-12.06645111,0
614,1,2,0,0,0,1,1,2,2,6,9,0,0,1,0,-555.133,132,92435.559,91880.426,108.0168075,121.9831925,16,-0.503067848,0.503067848,1,0,1,0,-1,1,92438.199,91880.426,35.11181236,-33.10329034,0
653,1,2,0,0,0,1,1,2,3,6,10,2,0,0,0,-554.369,96,92450.572,91896.203,92.65963709,137.3403629,32,-0.479911576,0.479911576,0,0,1,0,-2,2,92452.492,91896.203,55.31819001,-50.8414322,0
711,1,3,0,0,0,2,2,1,-1,7,10,0,0,0,0,-560.14,107,92473.539,91913.399,101.6828145,128.3171855,16,0.563948587,-0.563948587,0,0,0,1,0,0,92473.539,91915.539,65.35006226,-57.99172347,0
744,1,3,0,0,0,2,2,2,1,7,11,0,0,0,0,-568.032,124,92500.189,91932.157,94.294895,135.705105,16,-0.461744968,0.461744968,0,0,0,1,0,0,92500.189,91934.637,34.80606324,-26.92890293,0
777,1,3,0,0,0,2,2,2,2,7,12,0,0,0,0,-569.141,103,92504.011,91934.87,87.24391072,142.7560893,16,-0.440686517,0.440686517,0,0,0,1,-1,1,92504.011,91936.93,50.99112764,-44.92675057,0
816,1,3,0,0,0,2,2,2,3,7,13,0,0,0,0,-574.656,102,92534.942,91960.286,80.51135877,149.4886412,16,-0.420784497,0.420784497,0,0,0,1,-2,2,92534.942,91962.326,64.81925078,-60.02445119,0
869,1,3,0,0,0,2,2,1,-1,8,13,0,0,0,0,-577.822,91,92550.201,91972.379,90.07907602,139.920924,16,0.597982329,-0.597982329,0,0,0,1,0,0,92550.201,91974.199,76.56829334,-72.58415338,0
915,1,3,0,0,0,2,2,2,1,8,14,2,0,0,0,-573.806,121,92558.533,91984.727,76.35876092,153.6412391,32,-0.428759847,0.428759847,0,0,0,1,0,0,92558.533,91987.147,43.42451537,-38.51523528,0
1015,1,4,0,0,0,3,1,1,-1,9,14,0,0,0,0,-574.53,129,92565.641,91991.111,86.10947648,143.8905235,16,0.609419722,-0.609419722,0,0,1,0,0,0,92568.221,91991.111,50.49858902,-48.13592534,0
1041,1,4,0,0,0,3,1,1,-2,10,14,0,0,0,1,-574.348,97,92567.884,91993.536,95.42780248,134.5721975,16,0.582395375,-0.582395375,0,1,1,0,1,-1,92569.824,91993.536,17.89613506,-17.56371779,0
1076,1,4,0,0,0,3,1,1,-3,11,14,0,0,0,0,-573.784,124,92568.478,91994.694,104.325341,125.674659,16,0.556096156,-0.556096156,0,0,1,0,2,-2,92570.958,91994.694,-10.01687985,9.984607577,0
