match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server1,server,receiver,serve_no,point_victor,consecutive_victories,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,distance_difference_p2_p1,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5184,3,6,133,1,1,2,3,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,64,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-256.469,1,124,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5210,3,6,134,1,1,2,3,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,64,70,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-262.287,3,124,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5243,3,6,135,1,1,2,3,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,64,71,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-266.225,3,114,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5271,3,7,136,1,1,2,4,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,4,64,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-263.285,2,109,W,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5303,3,7,137,1,1,2,4,0,15,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,65,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-261.037,1,111,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5336,3,7,138,1,1,2,4,15,15,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,66,72,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-258.848,3,101,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5367,3,7,139,1,1,2,4,30,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,67,72,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-258.572,1,120,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5386,3,7,140,1,1,2,4,40,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,68,72,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-258.279,1,116,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5486,3,8,141,1,1,3,4,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,68,73,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-257.604,3,125,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5514,3,8,142,1,1,3,4,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,68,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-258.089,1,124,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5539,3,8,143,1,1,3,4,0,30,2,Nicolas Jarry,Carlos Alcaraz,2,2,3,68,75,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-261.238,3,112,BC,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5642,3,8,144,1,1,3,4,0,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,69,75,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-263.632,2,120,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5668,3,8,145,1,1,3,4,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,69,76,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-264.345,3,113,W,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5723,3,9,146,1,1,3,5,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,2,69,77,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-264.345,2,118,,,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5740,3,9,147,1,1,3,5,0,15,1,Carlos Alcaraz,Nicolas Jarry,2,2,3,69,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-257.289,2,96,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5772,3,9,148,1,1,3,5,0,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,70,78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-257.098,1,124,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5792,3,9,149,1,1,3,5,15,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,71,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-256.533,1,123,BW,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5808,3,9,150,1,1,3,5,30,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,72,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-255.247,1,121,BW,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5824,3,9,151,1,1,3,5,40,30,1,Carlos Alcaraz,Nicolas Jarry,2,1,-4,73,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-254.572,1,102,BW,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5927,3,10,152,1,1,4,5,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,73,79,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-257.83,3,111,B,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5961,3,10,153,1,1,4,5,0,15,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,74,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-259.985,2,116,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5996,3,10,154,1,1,4,5,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-2,75,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-260.927,4,118,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6032,3,10,155,1,1,4,5,30,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,75,80,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-262.937,3,122,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6063,3,10,156,1,1,4,5,30,30,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,75,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-263.576,3,110,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6105,3,10,157,1,1,4,5,30,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,75,82,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-263.094,1,121,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6281,4,1,158,1,2,0,0,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,76,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-262.627,1,111,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6296,4,1,159,1,2,0,0,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,77,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-262.581,1,121,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6311,4,1,160,1,2,0,0,30,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,78,82,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-256.525,3,117,BW,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6329,4,1,161,1,2,0,0,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,79,82,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-256.199,1,120,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6372,4,2,162,1,2,1,0,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,1,-5,80,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-248.182,4,119,BC,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6413,4,2,163,1,2,1,0,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,80,83,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-247.334,7,121,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6451,4,2,164,1,2,1,0,15,15,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,81,83,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-246.742,0,,BC,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6507,4,2,165,1,2,1,0,30,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,81,84,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-246.55,1,125,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6534,4,2,166,1,2,1,0,30,30,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,82,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-248.829,2,118,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6566,4,2,167,1,2,1,0,40,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,82,85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-248.566,1,124,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6593,4,2,168,1,2,1,0,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,83,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-247.597,6,126,C,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6631,4,2,169,1,2,1,0,50,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,83,86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-247.442,1,123,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6658,4,2,170,1,2,1,0,40,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,83,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-249.295,5,108,B,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6698,4,2,171,1,2,1,0,40,50,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,84,87,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-245.016,2,116,B,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6746,4,2,172,1,2,1,0,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,84,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-246.178,1,129,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6771,4,2,173,1,2,1,0,40,50,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,84,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-246.686,1,116,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6810,4,3,174,1,2,1,1,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,85,89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-246.741,1,125,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6826,4,3,175,1,2,1,1,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,86,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-244.985,1,122,C,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6841,4,3,176,1,2,1,1,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-3,87,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-241.978,3,108,B,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6868,4,3,177,1,2,1,1,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,88,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-239.317,1,123,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6973,4,4,178,1,2,2,1,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,1,-5,89,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-238.194,2,114,BW,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,6998,4,4,179,1,2,2,1,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,1,-6,90,89,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-246.698,4,121,W,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7043,4,4,180,1,2,2,1,30,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245.85,1,126,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7071,4,4,181,1,2,2,1,30,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,90,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-247.363,3,121,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7104,4,4,182,1,2,2,1,30,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,90,92,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-246.213,5,127,B,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7139,4,4,183,1,2,2,1,30,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,4,90,93,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-250.921,5,118,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7174,4,5,184,1,2,2,2,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,91,93,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250.553,1,123,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7189,4,5,185,1,2,2,2,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,91,94,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-241.876,6,123,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7217,4,5,186,1,2,2,2,15,15,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,92,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-239.416,3,104,BC,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7244,4,5,187,1,2,2,2,30,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,93,94,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-238.865,1,120,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7260,4,5,188,1,2,2,2,40,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,94,94,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-238.411,1,124,C,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7360,4,6,189,1,2,3,2,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,94,95,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-240.587,9,115,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7400,4,6,190,1,2,3,2,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,94,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-238.331,1,121,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7429,4,6,191,1,2,3,2,0,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,94,97,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-239.436,3,128,B,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7452,4,6,192,1,2,3,2,0,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,4,94,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-239.287,1,126,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7497,4,7,193,1,2,3,3,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,95,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-233.303,5,109,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7529,4,7,194,1,2,3,3,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,96,98,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-226.355,5,117,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7554,4,7,195,1,2,3,3,30,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,97,98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-226.411,1,123,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7570,4,7,196,1,2,3,3,40,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-4,98,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225.378,1,122,BC,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7675,4,8,197,1,2,4,3,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,98,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-224.82,1,126,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7694,4,8,198,1,2,4,3,0,15,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,99,99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-225.188,0,,BW,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7730,4,8,199,1,2,4,3,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-226.346,1,124,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7750,4,8,200,1,2,4,3,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,99,101,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-223.311,3,120,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7779,4,8,201,1,2,4,3,15,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,100,101,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-222.967,0,,BC,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7818,4,8,202,1,2,4,3,30,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,100,102,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-235.182,3,120,C,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7851,4,9,203,1,2,4,4,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-233.805,1,124,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7868,4,9,204,1,2,4,4,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,102,102,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230.846,3,123,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7885,4,9,205,1,2,4,4,30,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,103,102,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-230.151,1,113,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,7901,4,9,206,1,2,4,4,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,104,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-229.456,5,125,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8012,4,10,207,1,2,5,4,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,1,-5,105,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-229.87,2,127,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8041,4,10,208,1,2,5,4,15,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,105,103,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-225.92,3,118,C,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8073,4,10,209,1,2,5,4,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,105,104,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225.437,3,124,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8103,4,10,210,1,2,5,4,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,105,105,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-222.452,3,120,W,NCTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8128,4,10,211,1,2,5,4,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,4,105,106,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-220.955,1,113,W,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8158,4,11,212,1,2,5,5,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,106,106,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-219.204,3,120,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8176,4,11,213,1,2,5,5,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,107,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-216.155,1,124,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8209,4,11,214,1,2,5,5,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-3,108,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-219.237,9,109,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8251,4,11,215,1,2,5,5,40,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,109,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-219.073,1,126,C,CTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8354,4,12,216,1,2,6,5,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,109,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-220.907,1,124,C,NCTL,D
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8372,4,12,217,1,2,6,5,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,110,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-223.074,2,123,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8398,4,12,218,1,2,6,5,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,110,108,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-222.83,1,112,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8421,4,12,219,1,2,6,5,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,110,109,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-222.647,1,124,C,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8445,4,12,220,1,2,6,5,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,110,110,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-226.354,5,115,W,CTL,
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8481,4,13,221,1,2,6,6,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,111,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-224.457,1,126,C,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8510,4,13,222,1,2,6,6,1,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225.765,1,122,W,CTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8535,4,13,223,1,2,6,6,1,1,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,112,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-227.137,2,110,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8574,4,13,224,1,2,6,6,2,1,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,113,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-226.15,3,93,BW,NCTL,ND
2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,8607,4,13,225,1,2,6,6,3,1,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,113,112,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-223.869,8,99,BC,NCTL,D
